Consultant.Name,Recruiter,CreatedDateTime,Organization.Name,Count,KeyTags
Harini Rajamany,"{""_id"":""5925393bd864c31bc0c1fce6"",""ModifiedDateTime"":{""$date"":""2017-06-02T06:48:12.386Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""IsVisibleToEmployer"":false,""QBUserId"":""70886"",""Contact"":{""Name"":""durga prasad"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durga@mailinator.com"",""MobileNo"":""+19030986948"",""FirstName"":""durga"",""LastName"":""prasad"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-01T07:47:48.015Z,New Company,5,"[""veritas cluster server"",""veritas volume manager"",""blade servers. jboss"",""veritas file system"",""disaster recovery"",""shell scripting"",""vmware vsphere"",""solaris 8/9/10"",""documentation"",""solaris zones"",""blade servers"",""windows 2008"",""emc storage"",""sql server"",""linux rhel"",""oracle rac"",""production"",""scripting"",""weblogic"",""windows"",""rs/6000"",""storage"",""solaris"",""remedy"",""oracle"",""tcp/ip"",""apache"",""linux"",""v490"",""v440"",""p570"",""e10k"",""rhel"",""dhcp"",""unix"",""ddc"",""dns"",""nfs"",""aix""]"
govind pokuri,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-11T15:36:11.135Z,Rig Enterprise App Pvt. Ltd.,7,"[""requirement gathering"",""sql server 2008 r2"",""sql server 2012"",""ms sql server"",""unit testing"",""sql server"",""management"",""rest api"",""analysis"",""testing"",""qr code"",""dot net"",""asp.net"",""mvc 4"",""html"",""ajax"",""sql"",""api"",""mvc"",""c#""]"
Mahendran Kannan,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-24T13:19:51.306Z,Rig Enterprise App Pvt. Ltd.,2,"[""spring mvc framework"",""agile development"",""stored procedures"",""xml web services"",""oracle weblogic"",""hibernate orm"",""web services"",""eclipse ide"",""data access"",""xml schema"",""apache cxf"",""hibernate"",""rest api"",""redesign"",""eclipse"",""ide rad"",""web 2.0"",""writing"",""testing"",""struts"",""pl/sql"",""sphere"",""log4j"",""agile"",""maven"",""junit"",""xhtml"",""bpel"",""wsdl"",""jaxp"",""xslt"",""soap"",""java"",""svn"",""jad"",""api"",""orm"",""sql"",""sqr"",""sax"",""xml"",""mvc"",""uml"",""jms"",""jsp""]"
Vineel Macchagiri,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T06:33:42.466Z,Abrakadabra,1,"[""scrutinizing management"",""macromedia dreamweaver"",""cloud computing"",""web solutions"",""android app"",""robotics"",""android"",""windows"",""rfid"",""java"",""asp"",""ics""]"
Ramamurthy Ramapatnam,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T06:57:45.792Z,Rig Enterprise App Pvt. Ltd.,1,"[""mrp"",""sap""]"
suma bindu,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-31T12:10:53.820Z,Abrakadabra,6,"[""microsoft enterprise library"",""user defined functions"",""team foundation server"",""collateral management"",""inventory management"",""session management"",""visual studio 2010"",""sql server 2008 r2"",""visual studio 2008"",""enterprise library"",""stored procedures"",""ms.net framework"",""windows services"",""entity framework"",""sql server 2005"",""wcf web service"",""decomposition"",""visual studio"",""asp.net mvc 4"",""wcf services"",""web services"",""order entry"",""asp.net mvc"",""management"",""mainframes"",""sql server"",""javascript"",""inventory"",""bootstrap"",""framework"",""kendo ui"",""tune sql"",""outlook"",""iis 6.0"",""testing"",""ado.net"",""windows"",""asp.net"",""ms-sql"",""oracle"",""jquery"",""vb.net"",""t-sql"",""html5"",""kendo"",""html"",""ssis"",""db2"",""sql"",""xml"",""css"",""mvc"",""wcf"",""qa"",""c#""]"
Sajjad Ali,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-08T13:06:48.315Z,Abrakadabra,4,"[""determination"",""scheduling"",""methodology"",""logistics invoice verification"",""material determination"",""variant configuration"",""invoice verification"",""electronic payments"",""dialog programming"",""production support"",""system monitoring"",""scheduling tools"",""delivery process"",""sap supply chain"",""purchase orders"",""billing process"",""abap workbench"",""data migration"",""reconciliation"",""foreign trade"",""direct input"",""sap solution"",""supply chain"",""freightview"",""sales order"",""programming"",""sapscripts"",""automotive"",""production"",""ms project"",""automation"",""brazilian"",""fi module"",""workbench"",""screening"",""inventory"",""logistics"",""six sigma"",""sap abap"",""accounts"",""trading"",""sap r/3"",""testing"",""storage"",""ireland"",""planned"",""vendors"",""sap crm"",""sap ecc"",""sap srm"",""billing"",""sap sd"",""bapi"",""itil"",""eccn"",""rfid"",""abap"",""lis"",""tsw"",""etl"",""srm"",""ots"",""dts"",""crm"",""xml"",""mrp"",""edi"",""pr"",""fi"",""qm"",""sap""]"
Vineel Macchagiri,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T07:25:16.498Z,Rig Enterprise App Pvt. Ltd.,2,"[""scrutinizing management"",""macromedia dreamweaver"",""cloud computing"",""web solutions"",""android app"",""robotics"",""android"",""windows"",""rfid"",""java"",""asp"",""ics""]"
Kalyan kumar,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T07:53:27.323Z,Rig Enterprise App Pvt. Ltd.,1,"[""oracle business intelligence enterprise edition"",""informatica administration"",""pl/sql stored procedures"",""business requirements"",""materialized views"",""presentation layer"",""performance tuning"",""stored procedures"",""version control"",""data validation"",""etl procedures"",""data warehouse"",""oracle pl/sql"",""shell scripts"",""data modeling"",""data masking"",""siebel 7.8"",""production"",""windows nt"",""management"",""flat files"",""dashboard"",""analytics"",""priority"",""analysis"",""loading"",""testing"",""writing"",""windows"",""pl/sql"",""oracle"",""t-sql"",""pivot"",""stage"",""erwin"",""obia"",""eim"",""ifb"",""dac"",""poc"",""ods"",""db2"",""sql"",""idq"",""etl"",""qa""]"
Bruno Mars,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T09:17:34.967Z,Rig Enterprise App Pvt. Ltd.,5,"[""software development life cycle"",""service oriented architecture"",""java web application"",""dependency injection"",""document generation"",""software development"",""j2ee architecture"",""struts frameworks"",""service locator"",""web application"",""user interface"",""web services"",""remediation"",""spring dao"",""java/j2ee"",""hibernate"",""servlets"",""weblogic"",""web 2.0"",""ejb 1.2"",""apache"",""jquery"",""oracle"",""tomcat"",""struts"",""radar"",""agile"",""junit"",""j2ee"",""uddi"",""sdlc"",""java"",""cots"",""soa"",""gui"",""api"",""jpa"",""jsp"",""xml""]"
Bruno Mars,"{""_id"":""59253d17d864c31bc0c1ff02"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253d17d864c31bc0c1ff02.png?v=20170601115524"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70899"",""Contact"":{""Name"":""Sajjad Ali"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sajjad@getnada.com"",""MobileNo"":""+919032419170"",""FirstName"":""Sajjad"",""LastName"":""Ali"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-05T12:32:45.028Z,Abrakadabra,3,"[""java""]"
,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T09:52:49.418Z,Rig Enterprise App Pvt. Ltd.,7,"[""jan"",""management"",""business objects web intelligence"",""webdynpro java development"",""configuration management"",""development environment"",""requirements gathering"",""ess/mss java webdynpro"",""onsite co-ordination"",""mdm java development"",""transport management"",""document management"",""rational clear case"",""mdm java components"",""application design"",""sap authorizations"",""content management"",""portal integration"",""use case analysis"",""actuate reporting"",""business packages"",""java development"",""business objects"",""oracle database"",""java components"",""excel workbooks"",""visual composer"",""user interface"",""java webdynpro"",""webdynpro java"",""webdynpro abap"",""documentation"",""dream weaver"",""unit testing"",""java servlet"",""lotus domino"",""broadcasting"",""code review"",""sales order"",""oracle jdbc"",""ms exchange"",""customizing"",""sap ess/mss"",""bug fixing"",""middleware"",""production"",""adobe flex"",""sap portal"",""ui design"",""ecommerce"",""transport"",""websphere"",""ms share"",""removing"",""sql 2005"",""sap fscm"",""intranet"",""mercury"",""testing"",""sap ess"",""srm 5.0"",""sap ppm"",""ess/mss"",""gateway"",""windows"",""sap ecc"",""sap bw"",""sap r3"",""spnego"",""sap bi"",""sap mm"",""oracle"",""jquery"",""struts"",""basic"",""iview"",""htmlb"",""safe"",""smtp"",""j2ee"",""ldap"",""trex"",""fscm"",""jira"",""abap"",""nwdi"",""nwds"",""jdbc"",""ajax"",""java"",""lld"",""jca"",""bsp"",""ssl"",""jco"",""erp"",""ecc"",""api"",""ppm"",""crm"",""srm"",""ess"",""sso"",""uml"",""xml"",""ejb"",""jsp"",""mdm"",""qa"",""sap""]"
Bruno Mars,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-08T13:48:05.899Z,Rig Enterprise App Pvt. Ltd.,9,"[""java""]"
Bruno Mars,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-10T11:11:18.355Z,Rig Enterprise App Pvt. Ltd.,6,"[""java""]"
,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-21T09:54:14.616Z,Rig Enterprise App Pvt. Ltd.,2,"[""management"",""ibm websphere application server"",""human resources management"",""content management system"",""global asset management"",""microsoft visual studio"",""oracle weblogic server"",""crystal reports 8.5/9"",""ms sql 2005 platforms"",""ms access. platforms"",""weblogic workbench"",""ibm websphere ilog"",""sybase. platforms"",""java server faces"",""java web services"",""ibm websphere ide"",""macromedia flash"",""oracle soa suite"",""business objects"",""ms visual studio"",""javascript/ajax"",""java sun studio"",""weblogic portal"",""java com bridge"",""crystal reports"",""oracle spatial"",""gis java/j2ee"",""apache tomcat"",""bea weblogic"",""credit cards"",""mssql server"",""web services"",""jsp/servlets"",""oracle apps"",""google maps"",""ms sql 2005"",""lotus notes"",""remediation"",""open source"",""healthcare"",""xml oracle"",""oracle ebs"",""oracle soa"",""ca datacom"",""sybase ase"",""middleware"",""mainframes"",""sun studio"",""jdeveloper"",""mq series"",""websphere"",""jboss soa"",""jboss esb"",""control-m"",""core java"",""databases"",""ms visual"",""platforms"",""hibernate"",""java/j2ee"",""informix"",""ide wsad"",""jbuilder"",""xcelsius"",""intranet"",""mule esb"",""java api"",""com/dcom"",""weblogic"",""fortran"",""db2 udb"",""windows"",""solaris"",""harvest"",""filenet"",""actuate"",""node.js"",""eclipse"",""toplink"",""struts2"",""ibm pc"",""as/400"",""ibm mq"",""jasper"",""jquery"",""tomcat"",""apache"",""oracle"",""pl/sql"",""rdbms"",""rad 7"",""agile"",""html5"",""linux"",""t-sql"",""jboss"",""maven"",""swing"",""pl/1"",""wsdl"",""wsad"",""suse"",""ilog"",""ejbs"",""ejb3"",""css3"",""unix"",""ampl"",""birt"",""toad"",""perl"",""jdbc"",""j2ee"",""gui"",""gis"",""rup"",""soa"",""mdb"",""sdk"",""jni"",""com"",""mvc"",""api"",""poc"",""jsp"",""aix"",""gwt"",""xml"",""etl"",""db2"",""asp"",""ide"",""jsf"",""jms"",""sql"",""java"",""i2"",""c#"",""c""]"
panipuri paru,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-25T08:00:47.502Z,Abrakadabra,18,"[""functional specifications"",""test execution"",""manual testing"",""html"",""jira""]"
Bruno Mars,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-14T05:56:53.408Z,Rig Enterprise App Pvt. Ltd.,4,"[""java""]"
js sri,"{""_id"":""5926ab2cd864c1158075ae7c""}",2017-05-25T10:10:19.702Z,New Company,1,"[""training"",""planning"",""production process modelling"",""device driver programming"",""integrated production"",""process automation"",""promotion planning"",""production process"",""product planning"",""master planning"",""demand planning"",""xi 3.0 solaris"",""sap production"",""computer lab"",""supply chain"",""electronics"",""sap apo snp"",""ppds module"",""sales order"",""load runner"",""maintenance"",""maintaining"",""statistical"",""master data"",""realignment"",""networking"",""automation"",""production"",""logistics"",""transport"",""ge-fanuc"",""sap scem"",""testing"",""windows"",""sap r/3"",""promise"",""planned"",""storage"",""sap scm"",""tcp/ip"",""oracle"",""macros"",""pp-pi"",""stage"",""scada"",""sccs"",""stat"",""ppds"",""bapi"",""ofc"",""sdp"",""sap"",""spp"",""sql"",""gpg"",""bom"",""atp"",""ecc"",""ppm"",""mrp"",""edi"",""ich"",""snp"",""pr""]"
Arun Devalapalli,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-25T14:47:32.639Z,Rig Enterprise App Pvt. Ltd.,8,"[""onsite-offshore co-ordination"",""external definitions"",""causal analysis"",""sap master data"",""craftsmanship"",""system design"",""deliverables"",""sap srm 7.0"",""crossworlds"",""production"",""inventory"",""mq series"",""sap fico"",""ansi x12"",""analysis"",""sap r/3"",""edifact"",""vendors"",""payroll"",""sap crm"",""sap ecc"",""sap fs"",""sap bi"",""xi 3.0"",""oracle"",""sphere"",""sap xi"",""juris"",""fs-cd"",""lean"",""wsdl"",""ipad"",""java"",""unix"",""jdbc"",""sftp"",""abap"",""bdc"",""pgp"",""ras"",""as2"",""edi"",""ics"",""srm"",""crm"",""ecc"",""b2b"",""jms"",""sap"",""pr"",""qa""]"
js sri,"{""_id"":""59253b54d864c31bc0c1fdb4"",""ModifiedDateTime"":{""$date"":""2017-06-20T06:53:55.484Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b54d864c31bc0c1fdb4.png?v=20170526124009"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70892"",""Contact"":{""Name"":""Durga chikkela"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""durgachikkela@rigaps.com"",""MobileNo"":"""",""FirstName"":""Durga"",""LastName"":""chikkela"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T10:21:57.748Z,Rig Enterprise App Pvt. Ltd.,1,"[""training"",""planning"",""production process modelling"",""device driver programming"",""integrated production"",""process automation"",""promotion planning"",""production process"",""product planning"",""master planning"",""demand planning"",""xi 3.0 solaris"",""sap production"",""computer lab"",""supply chain"",""electronics"",""sap apo snp"",""ppds module"",""sales order"",""load runner"",""maintenance"",""maintaining"",""statistical"",""master data"",""realignment"",""networking"",""automation"",""production"",""logistics"",""transport"",""ge-fanuc"",""sap scem"",""testing"",""windows"",""sap r/3"",""promise"",""planned"",""storage"",""sap scm"",""tcp/ip"",""oracle"",""macros"",""pp-pi"",""stage"",""scada"",""sccs"",""stat"",""ppds"",""bapi"",""ofc"",""sdp"",""sap"",""spp"",""sql"",""gpg"",""bom"",""atp"",""ecc"",""ppm"",""mrp"",""edi"",""ich"",""snp"",""pr""]"
R R Vyas,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-05-25T10:32:30.387Z,Abrakadabra,1,"[""management"",""team foundation server"",""integration testing"",""mobile applications"",""visual studio 2008"",""visual studio 2010"",""visual studio 2012"",""microsoft windows"",""stored procedures"",""ms visual studio"",""telerik controls"",""sql server 2005"",""sql server 2012"",""microsoft .net"",""system testing"",""google wallet"",""manufacturing"",""visual studio"",""localization"",""tortoise svn"",""maintenance"",""controllers"",""healthcare"",""sql server"",""angular js"",""jquery ui"",""analysis"",""onesite"",""android"",""web api"",""asp.net"",""windows"",""testing"",""wallet"",""jquery"",""html 5"",""razor"",""hipaa"",""ssis"",""ldap"",""vsts"",""base"",""jira"",""html"",""soap"",""ajax"",""gwt"",""igp"",""sms"",""hcp"",""sap"",""svn"",""uat"",""ios"",""h1b"",""gui"",""uml"",""sql"",""css"",""wcf"",""mvc""]"
padma rama,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-25T07:58:18.944Z,Abrakadabra,5,"[""windows enterprise server"",""microsoft windows server"",""emc networker legato"",""sql server 2005/2008"",""windows server 2003"",""sql server 2008 r2"",""maintenance plans"",""disaster recovery"",""sql server 2005"",""database engine"",""sql server 2012"",""sql queries"",""maintenance"",""production"",""sql server"",""clusters"",""windows"",""mongo"",""t-sql"",""ssrs"",""ssis"",""uat"",""dta"",""sql"",""qa""]"
